Rk,Player,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2024,Isaac Palazón Camacho,"MF,FW",Rayo Vallecano,es La Liga,28.0,37,34,2791,31.0,4,1,5,2,2,2,8,0,5.9,1.9,6.3,40.0,128.0,152.0,0.13,0.03,0.16,0.06,0.1,0.19,0.06,0.25,0.14,0.2
430,José Callejón,"MF,FW",Granada,es La Liga,36.0,25,7,803,8.9,0,1,1,0,0,0,2,0,1.3,1.5,2.8,10.0,35.0,50.0,0.0,0.11,0.11,0.0,0.11,0.15,0.17,0.32,0.15,0.32
2234,Jaïro Riedewald,"MF,FW",Crystal Palace,eng Premier League,26.0,9,2,235,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
1101,Amine Harit,"MF,FW",Marseille,fr Ligue 1,26.0,28,21,1821,20.2,1,2,3,1,0,0,5,0,3.7,3.7,7.4,84.0,127.0,112.0,0.05,0.1,0.15,0.05,0.15,0.18,0.18,0.37,0.18,0.37
362,Hugo Boutsingkham,"MF,FW",Nantes,fr Ligue 1,20.0,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,Nikola Vlašić,"MF,FW",Torino,it Serie A,25.0,33,30,2608,29.0,3,2,5,3,0,0,3,0,2.4,2.9,5.3,67.0,150.0,174.0,0.1,0.07,0.17,0.1,0.17,0.08,0.1,0.18,0.08,0.18
56,Maghnes Akliouche,"MF,FW",Monaco,fr Ligue 1,21.0,28,18,1613,17.9,7,4,11,7,0,0,5,0,5.4,3.5,8.9,46.0,93.0,135.0,0.39,0.22,0.61,0.39,0.61,0.3,0.19,0.49,0.3,0.49
72,Aboubacar Ali,"MF,FW",Strasbourg,fr Ligue 1,17.0,9,1,130,1.4,0,1,1,0,0,0,0,0,0.2,0.1,0.3,3.0,3.0,12.0,0.0,0.69,0.69,0.0,0.69,0.17,0.05,0.22,0.17,0.22
263,Jean-Ricner Bellegarde,"MF,FW",Wolves,eng Premier League,25.0,22,10,958,10.6,2,1,3,2,0,0,0,1,1.6,1.0,2.5,30.0,39.0,49.0,0.19,0.09,0.28,0.19,0.28,0.15,0.09,0.24,0.15,0.24
272,Eliesse Ben Seghir,"MF,FW",Monaco,fr Ligue 1,18.0,13,4,428,4.8,2,1,3,2,0,0,0,1,0.8,0.5,1.3,26.0,21.0,56.0,0.42,0.21,0.63,0.42,0.63,0.17,0.1,0.27,0.17,0.27
1933,Rabby Nzingoula,"MF,FW",Strasbourg,fr Ligue 1,17.0,6,1,133,1.5,0,1,1,0,0,0,1,0,0.1,0.1,0.2,3.0,8.0,6.0,0.0,0.68,0.68,0.0,0.68,0.06,0.07,0.14,0.06,0.14
2738,Luca Waldschmidt,"MF,FW",Köln,de Bundesliga,27.0,22,14,1146,12.7,3,0,3,3,0,1,0,0,2.9,1.2,3.3,30.0,46.0,61.0,0.24,0.0,0.24,0.24,0.24,0.23,0.09,0.32,0.17,0.26
2746,Kjell-Arik Wätjen,"MF,FW",Dortmund,de Bundesliga,17.0,2,1,105,1.2,0,1,1,0,0,0,0,0,0.0,1.2,1.2,3.0,8.0,1.0,0.0,0.86,0.86,0.0,0.86,0.0,1.02,1.02,0.0,1.02
819,Julio Enciso,"MF,FW",Brighton,eng Premier League,19.0,12,5,475,5.3,0,2,2,0,0,0,2,0,1.4,1.7,3.2,28.0,21.0,29.0,0.0,0.38,0.38,0.0,0.38,0.27,0.32,0.59,0.27,0.59
397,Jacob Bruun Larsen,"MF,FW",Burnley,eng Premier League,24.0,32,16,1249,13.9,6,0,6,5,1,1,1,0,5.0,1.5,5.7,61.0,38.0,146.0,0.43,0.0,0.43,0.36,0.36,0.36,0.1,0.46,0.3,0.41
1943,Brian Ocampo,"MF,FW",Cádiz,es La Liga,24.0,13,1,248,2.8,1,0,1,1,0,0,2,0,0.3,0.1,0.3,18.0,9.0,25.0,0.36,0.0,0.36,0.36,0.36,0.1,0.03,0.13,0.1,0.13
1947,Wilson Odobert,"MF,FW",Burnley,eng Premier League,18.0,29,25,2098,23.3,3,2,5,3,0,0,3,0,2.8,3.3,6.1,102.0,58.0,123.0,0.13,0.09,0.21,0.13,0.21,0.12,0.14,0.26,0.12,0.26
810,Elif Elmas,"MF,FW",RB Leipzig,de Bundesliga,23.0,14,2,266,3.0,0,0,0,0,0,0,0,0,0.8,0.1,0.9,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31
380,Brenner,"MF,FW",Udinese,it Serie A,23.0,8,2,189,2.1,0,0,0,0,0,0,0,0,0.4,0.0,0.4,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.2,0.18,0.2
808,Harvey Elliott,"MF,FW",Liverpool,eng Premier League,20.0,34,11,1352,15.0,3,6,9,3,0,0,2,0,2.7,3.5,6.2,44.0,128.0,122.0,0.2,0.4,0.6,0.2,0.6,0.18,0.23,0.42,0.18,0.42
394,Jacob Brown,"MF,FW",Luton Town,eng Premier League,25.0,19,12,1019,11.3,2,0,2,2,0,0,4,0,2.8,0.7,3.4,25.0,19.0,53.0,0.18,0.0,0.18,0.18,0.18,0.25,0.06,0.3,0.25,0.3
2732,Cristian Volpato,"MF,FW",Sassuolo,it Serie A,19.0,22,5,645,7.2,1,0,1,1,0,0,1,0,0.5,1.4,1.9,34.0,53.0,49.0,0.14,0.0,0.14,0.14,0.14,0.07,0.19,0.26,0.07,0.26
1964,Mathias Olesen,"MF,FW",Köln,de Bundesliga,22.0,6,0,112,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
1042,Brajan Gruda,"MF,FW",Mainz 05,de Bundesliga,19.0,28,19,1641,18.2,4,3,7,4,0,0,5,0,3.5,4.1,7.6,100.0,71.0,167.0,0.22,0.16,0.38,0.22,0.38,0.19,0.23,0.42,0.19,0.42
2266,Merlin Röhl,"MF,FW",Freiburg,de Bundesliga,21.0,24,17,1477,16.4,2,4,6,2,0,0,3,1,2.0,2.5,4.5,44.0,38.0,87.0,0.12,0.24,0.37,0.12,0.37,0.12,0.15,0.28,0.12,0.28
2265,Morgan Rogers,"MF,FW",Aston Villa,eng Premier League,21.0,11,8,638,7.1,3,1,4,3,0,0,3,0,1.4,0.6,2.0,22.0,28.0,30.0,0.42,0.14,0.56,0.42,0.56,0.19,0.09,0.28,0.19,0.28
1089,Ianis Hagi,"MF,FW",Alavés,es La Liga,24.0,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,4.0,17.0,32.0,58.0,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44
264,Jean-Ricner Bellegarde,"MF,FW",Strasbourg,fr Ligue 1,25.0,3,3,269,3.0,2,2,4,2,0,0,2,0,0.6,1.5,2.1,9.0,11.0,10.0,0.67,0.67,1.34,0.67,1.34,0.19,0.51,0.69,0.19,0.69
1871,Roberto Navarro,"MF,FW",Cádiz,es La Liga,21.0,28,24,1888,21.0,1,1,2,1,0,0,0,1,2.1,3.1,5.3,81.0,70.0,119.0,0.05,0.05,0.1,0.05,0.1,0.1,0.15,0.25,0.1,0.25
2230,Marco Richter,"MF,FW",Mainz 05,de Bundesliga,25.0,20,7,717,8.0,1,0,1,1,0,0,3,0,1.9,1.3,3.2,20.0,30.0,53.0,0.13,0.0,0.13,0.13,0.13,0.24,0.16,0.4,0.24,0.4
992,André Gomes,"MF,FW",Everton,eng Premier League,30.0,12,3,508,5.6,1,0,1,1,0,0,4,0,0.3,0.4,0.7,8.0,36.0,29.0,0.18,0.0,0.18,0.18,0.18,0.05,0.07,0.13,0.05,0.13
999,Papu Gómez,"MF,FW",Monza,it Serie A,35.0,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.2,0.2,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43
854,Nabil Fekir,"MF,FW",Betis,es La Liga,30.0,19,10,1049,11.7,1,2,3,1,0,0,1,0,2.2,2.3,4.6,32.0,67.0,77.0,0.09,0.17,0.26,0.09,0.26,0.19,0.2,0.39,0.19,0.39
2821,Bryan Zaragoza,"MF,FW",Granada,es La Liga,22.0,21,18,1638,18.2,6,2,8,5,1,1,5,0,3.8,3.3,6.3,100.0,36.0,127.0,0.33,0.11,0.44,0.27,0.38,0.21,0.18,0.39,0.16,0.35
2095,Francisco Perez,"MF,FW",Valencia,es La Liga,20.0,32,27,2049,22.8,1,4,5,1,0,0,4,0,1.1,2.6,3.6,59.0,41.0,145.0,0.04,0.18,0.22,0.04,0.22,0.05,0.11,0.16,0.05,0.16
2096,Kike Pérez,"MF,FW",Rayo Vallecano,es La Liga,26.0,24,9,835,9.3,1,0,1,1,0,0,7,0,1.9,0.6,2.4,17.0,47.0,42.0,0.11,0.0,0.11,0.11,0.11,0.2,0.06,0.26,0.2,0.26
2193,Grant Ranos,"MF,FW",Gladbach,de Bundesliga,20.0,9,0,49,0.5,0,0,0,0,0,0,0,0,0.3,0.0,0.3,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
2189,Aaron Ramsey,"MF,FW",Burnley,eng Premier League,20.0,14,5,527,5.9,0,0,0,0,0,0,1,0,0.3,0.4,0.7,8.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
2110,Njegoš Petrović,"MF,FW",Granada,es La Liga,24.0,10,0,157,1.7,0,0,0,0,0,0,0,0,0.0,0.1,0.1,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
2112,Jens Petter Hauge,"MF,FW",Eint Frankfurt,de Bundesliga,23.0,10,0,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,7.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
2124,Florian Pick,"MF,FW",Heidenheim,de Bundesliga,27.0,22,1,327,3.6,0,1,1,0,0,0,2,0,0.3,0.8,1.1,12.0,12.0,34.0,0.0,0.28,0.28,0.0,0.28,0.08,0.21,0.29,0.08,0.29
2127,Marvin Pieringer,"MF,FW",Heidenheim,de Bundesliga,23.0,31,18,1513,16.8,3,3,6,3,0,0,5,0,2.3,2.1,4.4,28.0,41.0,72.0,0.18,0.18,0.36,0.18,0.36,0.14,0.13,0.26,0.14,0.26
869,Valery Fernández,"MF,FW",Girona,es La Liga,23.0,27,2,506,5.6,2,0,2,2,0,0,1,0,0.7,0.8,1.5,20.0,12.0,54.0,0.36,0.0,0.36,0.36,0.36,0.12,0.14,0.26,0.12,0.26
2128,Santiago Pierotti,"MF,FW",Lecce,it Serie A,22.0,11,0,200,2.2,0,2,2,0,0,0,0,0,0.5,1.0,1.5,4.0,5.0,20.0,0.0,0.9,0.9,0.0,0.9,0.22,0.47,0.69,0.22,0.69
2179,Jesurun Rak Sakyi,"MF,FW",Crystal Palace,eng Premier League,20.0,6,0,136,1.5,0,0,0,0,0,0,0,0,0.4,0.2,0.6,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,0.38,0.28,0.38
2133,Yeremi Pino,"MF,FW",Villarreal,es La Liga,20.0,7,7,475,5.3,0,0,0,0,0,0,4,0,1.4,0.2,1.7,11.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.31,0.27,0.31
305,Pep Biel,"MF,FW",Augsburg,de Bundesliga,26.0,11,0,285,3.2,0,0,0,0,0,0,1,0,1.0,0.2,1.2,2.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.38,0.32,0.38
11,Zakaria Aboukhlal,"MF,FW",Toulouse,fr Ligue 1,23.0,13,9,754,8.4,3,0,3,2,1,1,2,0,2.8,0.2,2.2,23.0,20.0,75.0,0.36,0.0,0.36,0.24,0.24,0.33,0.02,0.36,0.24,0.26
908,Jean Frederic N'Guessan,"MF,FW",Metz,fr Ligue 1,20.0,6,1,110,1.2,0,0,0,0,0,0,0,0,0.1,0.0,0.1,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
2169,Nemanja Radonjić,"MF,FW",Torino,it Serie A,27.0,10,4,374,4.2,3,0,3,3,0,0,1,0,1.7,0.2,1.9,11.0,7.0,24.0,0.72,0.0,0.72,0.72,0.72,0.41,0.05,0.46,0.41,0.46
2148,Portu,"MF,FW",Girona,es La Liga,31.0,33,11,1188,13.2,7,5,12,7,0,0,3,0,3.4,3.5,6.8,32.0,32.0,96.0,0.53,0.38,0.91,0.53,0.91,0.26,0.26,0.52,0.26,0.52
903,Matheus França,"MF,FW",Crystal Palace,eng Premier League,19.0,10,1,232,2.6,0,1,1,0,0,0,1,0,0.4,0.9,1.2,12.0,8.0,12.0,0.0,0.39,0.39,0.0,0.39,0.14,0.34,0.48,0.14,0.48
312,Tom Bischof,"MF,FW",Hoffenheim,de Bundesliga,18.0,13,1,178,2.0,0,2,2,0,0,0,0,0,0.4,0.8,1.2,2.0,18.0,18.0,0.0,1.01,1.01,0.0,1.01,0.19,0.4,0.59,0.19,0.59
898,Philipp Förster,"MF,FW",Bochum,de Bundesliga,28.0,13,3,385,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.9,7.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22
2,Brenden Aaronson,"MF,FW",Union Berlin,de Bundesliga,22.0,30,14,1267,14.1,2,2,4,2,0,0,3,1,2.0,1.9,3.8,37.0,56.0,91.0,0.14,0.14,0.28,0.14,0.28,0.14,0.13,0.27,0.14,0.27
896,Emil Forsberg,"MF,FW",RB Leipzig,de Bundesliga,31.0,14,5,464,5.2,2,1,3,2,0,1,0,0,1.4,0.9,1.5,8.0,22.0,38.0,0.39,0.19,0.58,0.39,0.58,0.27,0.17,0.44,0.11,0.28
894,Pablo Fornals,"MF,FW",West Ham,eng Premier League,27.0,15,4,426,4.7,0,0,0,0,0,0,0,0,0.3,0.3,0.6,4.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.07,0.13
892,Michael Folorunsho,"MF,FW",Hellas Verona,it Serie A,25.0,34,33,2781,30.9,5,1,6,5,0,0,5,0,4.0,1.4,5.3,56.0,54.0,110.0,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17
2161,Antonio Puertas,"MF,FW",Granada,es La Liga,31.0,27,6,730,8.1,0,2,2,0,0,2,3,1,3.2,0.6,2.2,18.0,22.0,46.0,0.0,0.25,0.25,0.0,0.25,0.39,0.08,0.47,0.2,0.27
2086,Alberto Perea,"MF,FW",Granada,es La Liga,32.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,4.87,0.0,4.87
2085,Pepín,"MF,FW",Monza,it Serie A,26.0,10,2,241,2.7,0,0,0,0,0,0,2,0,0.2,0.1,0.2,1.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
853,Peter Federico,"MF,FW",Valencia,es La Liga,21.0,15,5,649,7.2,0,0,0,0,0,0,1,0,1.7,1.0,2.7,19.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.38,0.24,0.38
2078,Facundo Pellistri,"MF,FW",Granada,es La Liga,21.0,15,14,1232,13.7,2,1,3,2,0,0,2,1,2.5,1.2,3.7,33.0,22.0,96.0,0.15,0.07,0.22,0.15,0.22,0.18,0.09,0.27,0.18,0.27
41,Naouirou Ahamada,"MF,FW",Crystal Palace,eng Premier League,21.0,20,0,349,3.9,0,0,0,0,0,0,4,1,0.5,0.0,0.5,19.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.13,0.13,0.13
998,Moi Gómez,"MF,FW",Osasuna,es La Liga,29.0,28,23,2006,22.3,3,0,3,3,0,0,3,0,1.7,0.9,2.6,36.0,127.0,69.0,0.13,0.0,0.13,0.13,0.13,0.08,0.04,0.12,0.08,0.12
2784,Jeong Woo-yeong,"MF,FW",Stuttgart,de Bundesliga,23.0,26,5,633,7.0,2,3,5,2,0,0,1,0,1.8,1.6,3.4,23.0,22.0,54.0,0.28,0.43,0.71,0.28,0.71,0.25,0.22,0.48,0.25,0.48
1854,Junior Mwanga,"MF,FW",Strasbourg,fr Ligue 1,20.0,22,17,1450,16.1,1,1,2,1,0,0,3,0,1.4,0.8,2.2,28.0,56.0,37.0,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14
991,Aleksandr Golovin,"MF,FW",Monaco,fr Ligue 1,27.0,25,25,2147,23.9,6,6,12,6,0,0,8,1,3.4,4.7,8.0,50.0,172.0,157.0,0.25,0.25,0.5,0.25,0.5,0.14,0.2,0.34,0.14,0.34
837,Giovanni Fabbian,"MF,FW",Bologna,it Serie A,20.0,27,11,1057,11.7,5,2,7,5,0,0,4,0,4.2,1.9,6.0,11.0,17.0,41.0,0.43,0.17,0.6,0.43,0.6,0.35,0.16,0.51,0.35,0.51
2224,Rodrigo Ribeiro,"MF,FW",Nott'ham Forest,eng Premier League,18.0,4,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Mohamed Bouchenna,"MF,FW",Clermont Foot,fr Ligue 1,17.0,2,0,29,0.3,0,0,0,0,0,0,1,0,0.1,0.2,0.3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.65,0.85,0.19,0.85
840,Romain Faivre,"MF,FW",Bournemouth,eng Premier League,25.0,5,0,41,0.5,0,0,0,0,0,0,1,0,0.2,0.0,0.2,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
2221,Gio Reyna,"MF,FW",Dortmund,de Bundesliga,20.0,11,1,280,3.1,0,0,0,0,0,0,1,0,0.8,0.8,1.6,8.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.27,0.25,0.52,0.27,0.52
841,Romain Faivre,"MF,FW",Lorient,fr Ligue 1,25.0,17,16,1453,16.1,5,1,6,5,0,0,1,0,2.8,1.7,4.5,68.0,102.0,78.0,0.31,0.06,0.37,0.31,0.37,0.17,0.1,0.28,0.17,0.28
842,Ilhan Fakili,"MF,FW",Clermont Foot,fr Ligue 1,17.0,3,1,94,1.0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.2,0.17,0.2
2796,Yusuf Yazıcı,"MF,FW",Lille,fr Ligue 1,26.0,27,16,1312,14.6,5,2,7,5,0,0,5,0,5.4,1.9,7.3,31.0,48.0,90.0,0.34,0.14,0.48,0.34,0.48,0.37,0.13,0.5,0.37,0.5
46,Tosin Aiyegun,"MF,FW",Lorient,fr Ligue 1,25.0,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,0.3,2.1,17.0,16.0,52.0,0.2,0.0,0.2,0.2,0.2,0.18,0.03,0.21,0.18,0.21
2060,Nicolás Paz,"MF,FW",Real Madrid,es La Liga,18.0,4,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.0,0.1,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
968,Denis Genreau,"MF,FW",Toulouse,fr Ligue 1,24.0,9,5,464,5.2,0,0,0,0,0,0,0,0,0.4,0.4,0.7,6.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14
849,Ansu Fati,"MF,FW",Barcelona,es La Liga,20.0,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.0,0.7,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34
2213,Reinier,"MF,FW",Frosinone,it Serie A,21.0,22,13,1059,11.8,2,2,4,2,0,0,3,0,1.3,1.9,3.2,10.0,32.0,42.0,0.17,0.17,0.34,0.17,0.34,0.11,0.16,0.27,0.11,0.27
31,Adson,"MF,FW",Nantes,fr Ligue 1,22.0,8,2,238,2.6,0,0,0,0,0,0,0,0,0.2,0.1,0.3,18.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13
964,Gelabert,"MF,FW",Toulouse,fr Ligue 1,22.0,16,10,754,8.4,1,2,3,1,0,0,1,0,0.8,1.3,2.1,14.0,33.0,57.0,0.12,0.24,0.36,0.12,0.36,0.09,0.16,0.25,0.09,0.25
2066,Pedri,"MF,FW",Barcelona,es La Liga,20.0,24,16,1476,16.4,4,2,6,4,0,0,3,0,3.1,4.2,7.3,41.0,136.0,81.0,0.24,0.12,0.37,0.24,0.37,0.19,0.25,0.44,0.19,0.44
962,Yann Gboho,"MF,FW",Toulouse,fr Ligue 1,22.0,16,13,1193,13.3,3,2,5,3,0,0,1,0,1.2,1.7,2.9,65.0,48.0,97.0,0.23,0.15,0.38,0.23,0.38,0.09,0.13,0.22,0.09,0.22
345,Yvandro Borges Sanches,"MF,FW",Gladbach,de Bundesliga,19.0,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Matúš Bero,"MF,FW",Bochum,de Bundesliga,27.0,24,20,1661,18.5,1,1,2,1,0,0,6,0,2.9,1.3,4.2,12.0,48.0,71.0,0.05,0.05,0.11,0.05,0.11,0.16,0.07,0.23,0.16,0.23
2810,Arsen Zakharyan,"MF,FW",Real Sociedad,es La Liga,20.0,29,15,1228,13.6,1,2,3,1,0,0,1,0,2.4,2.1,4.5,28.0,47.0,88.0,0.07,0.15,0.22,0.07,0.22,0.18,0.15,0.33,0.18,0.33
28,Amine Adli,"MF,FW",Leverkusen,de Bundesliga,23.0,23,8,898,10.0,4,6,10,4,0,0,5,0,3.3,2.3,5.6,32.0,39.0,131.0,0.4,0.6,1.0,0.4,1.0,0.33,0.23,0.56,0.33,0.56
960,Gavi,"MF,FW",Barcelona,es La Liga,18.0,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,1.1,2.0,26.0,39.0,38.0,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19
848,Ansu Fati,"MF,FW",Brighton,eng Premier League,20.0,19,3,521,5.8,2,0,2,2,0,0,2,0,3.4,0.8,4.2,16.0,28.0,50.0,0.35,0.0,0.35,0.35,0.35,0.59,0.14,0.73,0.59,0.73
1103,Jack Harrison,"MF,FW",Everton,eng Premier League,26.0,29,25,2214,24.6,3,3,6,3,0,0,1,0,3.6,3.4,7.0,65.0,62.0,135.0,0.12,0.12,0.24,0.12,0.24,0.14,0.14,0.28,0.14,0.28
155,Arthur Atta,"MF,FW",Metz,fr Ligue 1,20.0,21,10,924,10.3,1,2,3,1,0,0,0,0,0.6,1.3,1.9,16.0,48.0,22.0,0.1,0.19,0.29,0.1,0.29,0.06,0.13,0.18,0.06,0.18
1849,Florent Muslija,"MF,FW",Freiburg,de Bundesliga,25.0,10,0,105,1.2,0,0,0,0,0,0,0,0,0.1,0.6,0.6,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.48,0.54,0.06,0.54
559,Andrea Colpani,"MF,FW",Monza,it Serie A,24.0,38,36,2657,29.5,8,4,12,8,0,0,1,0,4.8,5.0,9.8,90.0,120.0,193.0,0.27,0.14,0.41,0.27,0.41,0.16,0.17,0.33,0.16,0.33
1576,Lovro Majer,"MF,FW",Wolfsburg,de Bundesliga,25.0,32,25,2106,23.4,5,5,10,3,2,2,5,0,5.4,3.2,7.0,61.0,124.0,140.0,0.21,0.21,0.43,0.13,0.34,0.23,0.14,0.37,0.16,0.3
1577,Jean-Victor Makengo,"MF,FW",Lorient,fr Ligue 1,25.0,11,5,479,5.3,0,0,0,0,0,0,0,0,0.3,0.0,0.3,11.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
1325,Thomas Keller,"MF,FW",Heidenheim,de Bundesliga,23.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,Pablo Torre,"MF,FW",Girona,es La Liga,20.0,26,4,701,7.8,0,2,2,0,0,0,1,0,0.8,0.9,1.6,25.0,65.0,40.0,0.0,0.26,0.26,0.0,0.26,0.1,0.11,0.21,0.1,0.21
2465,Rubén Sobrino,"MF,FW",Cádiz,es La Liga,31.0,32,18,1646,18.3,0,1,1,0,0,0,8,1,1.8,2.3,4.1,27.0,34.0,78.0,0.0,0.05,0.05,0.0,0.05,0.1,0.12,0.22,0.1,0.22
193,Tommaso Baldanzi,"MF,FW",Empoli,it Serie A,20.0,14,8,745,8.3,2,0,2,2,0,0,1,0,2.1,1.0,3.1,20.0,30.0,40.0,0.24,0.0,0.24,0.24,0.24,0.25,0.13,0.38,0.25,0.38
1592,Hianga Mananga Mbock,"MF,FW",Brest,fr Ligue 1,23.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.62,2.17,0.55,2.17
1594,Marco Mancosu,"MF,FW",Cagliari,it Serie A,34.0,6,3,156,1.7,0,0,0,0,0,1,0,0,1.2,0.2,0.7,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.71,0.13,0.85,0.29,0.42
1307,Jon Karrikaburu,"MF,FW",Alavés,es La Liga,20.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,Naatan Skyttä,"MF,FW",Toulouse,fr Ligue 1,21.0,8,0,120,1.3,0,0,0,0,0,0,0,0,0.5,0.6,1.1,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.84,0.36,0.81
204,Jonathan Bamba,"MF,FW",Celta Vigo,es La Liga,27.0,27,24,1981,22.0,3,2,5,3,0,0,0,0,3.0,4.7,7.7,107.0,80.0,169.0,0.14,0.09,0.23,0.14,0.23,0.14,0.21,0.35,0.14,0.35
2622,Andros Townsend,"MF,FW",Luton Town,eng Premier League,32.0,27,14,1210,13.4,1,3,4,1,0,0,1,0,1.2,1.3,2.5,47.0,35.0,71.0,0.07,0.22,0.3,0.07,0.3,0.09,0.1,0.19,0.09,0.19
1300,Yann Karamoh,"MF,FW",Torino,it Serie A,25.0,10,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,11.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11
1606,Benson Manuel,"MF,FW",Burnley,eng Premier League,26.0,8,1,116,1.3,0,0,0,0,0,0,0,0,0.1,0.0,0.1,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
